"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y"
9954, 3.326711546370000e-01, -6.311072105140000e-04, 4.714200581165293e+05, -6.366158139813491e-01, -3.305061868663609e-04, -5.359854090366037e-05
9952, 3.335416288700000e-01, -4.895788076900000e-04, 4.714062002845126e+05, -6.366681459190087e-01, -3.388802712430458e-04, -5.565313752499738e-05
9950, 3.344120730240000e-01, -3.452021914460000e-04, 4.715247853691230e+05, -6.362203278730310e-01, -3.460646774448743e-04, -6.309569946301957e-05
9948, 3.352778300570000e-01, -1.730286497510000e-04, 4.712179799615048e+05, -6.373789305639713e-01, -3.342099419708249e-04, -7.340024134149140e-05
9946, 3.361364430790000e-01, 3.350939760090000e-05, 4.706489742869029e+05, -6.395276916007208e-01, -3.419814973221170e-04, -8.473787003856486e-05
9944, 3.369925424030000e-01, 2.518512723110000e-04, 4.705696841395517e+05, -6.398271184550235e-01, -3.937078479328378e-04, -9.954728675037254e-05
9940, 3.378498487930000e-01, 4.667364486410000e-04, 4.707345481274664e+05, -6.392045353606770e-01, -3.889236123267014e-04, -1.040059132482624e-04
9938, 3.387002109640000e-01, 7.085158269510000e-04, 4.704005263325258e+05, -6.404659164864377e-01, -3.722755705262150e-04, -1.136156308419322e-04
9936, 3.395409446820000e-01, 9.828458618139999e-04, 4.698256194672923e+05, -6.426369624476890e-01, -3.772032596191951e-04, -1.265444854936809e-04
9934, 3.403772865040000e-01, 1.271142622800000e-03, 4.696517182524551e+05, -6.432936732176596e-01, -4.350716790007368e-04, -1.488976049652024e-04
9930, 3.412150928630000e-01, 1.555801231100000e-03, 4.697920606260230e+05, -6.427636921689843e-01, -4.306318498601005e-04, -1.522654690459515e-04
9831, 3.420457468970000e-01, 1.861087152930000e-03, 4.695136000352183e+05, -6.438152550874212e-01, -4.172816841715664e-04, -1.613056731087330e-04
9825, 3.428659218890000e-01, 2.193950705010000e-03, 4.689849761411558e+05, -6.458115206386408e-01, -4.220612636452542e-04, -1.748736581326918e-04
9817, 3.436813125740000e-01, 2.538755012290000e-03, 4.688116048587472e+05, -6.464662302015843e-01, -4.738540136897302e-04, -1.993760149753285e-04
9811, 3.444980199180000e-01, 2.880662628240000e-03, 4.689634600099403e+05, -6.458927729468008e-01, -4.698877941671756e-04, -2.025508058417691e-04
9807, 3.453073782790000e-01, 3.239690263190000e-03, 4.687171280372833e+05, -6.468230071581228e-01, -4.585552411226690e-04, -2.112120774226128e-04
9803, 3.461063171840000e-01, 3.621449726940000e-03, 4.682611397662994e+05, -6.485449756263466e-01, -4.594615939445152e-04, -2.230909629988563e-04
9797, 3.469004339150000e-01, 4.013196298580000e-03, 4.680440538249579e+05, -6.493647667693909e-01, -5.234546104365803e-04, -2.564779253792869e-04
9769, 3.476966225480000e-01, 4.400654288990000e-03, 4.683441660710042e+05, -6.482314397574822e-01, -5.178605886495312e-04, -2.549678273992954e-04
13728, 3.484891462020000e-01, 4.795396236280000e-03, 4.685125122858693e+05, -6.475957065770718e-01, -5.076267070518774e-04, -2.607618791246158e-04
9705, 3.492715321200000e-01, 5.209666844360000e-03, 4.682614999587078e+05, -6.485436154159875e-01, -5.026373925827699e-04, -2.734156144228923e-04
13917, 3.617093741540000e-01, -4.657000857270000e-03, 4.662502834781876e+05, -6.561386602507054e-01, -2.313166506615956e-04, -2.011995770002489e-04
13918, 3.612007969280000e-01, -5.099337991590000e-03, 4.657685290239269e+05, -6.579579306847306e-01, -2.313124080545959e-04, -2.013102169175143e-04
13919, 3.606926628630000e-01, -5.541840422320000e-03, 4.651698668018226e+05, -6.602186850400041e-01, -2.360450242862698e-04, -2.032541828489576e-04
13920, 3.601798068410000e-01, -5.978494442600000e-03, 4.644924697578241e+05, -6.627767691497483e-01, -2.396627054952014e-04, -2.004991863422612e-04
13921, 3.596596491760000e-01, -6.406048323570000e-03, 4.637615929300052e+05, -6.655368113081661e-01, -2.431318210705975e-04, -1.961482993465456e-04
13922, 3.591319459250000e-01, -6.823863574950000e-03, 4.630100911754600e+05, -6.683747402802198e-01, -2.463750564698150e-04, -1.928016498423622e-04
13923, 3.585997151350000e-01, -7.235503361580000e-03, 4.622432780153900e+05, -6.712704903832007e-01, -2.383007400721497e-04, -1.846627403868176e-04
13924, 3.580684540080000e-01, -7.647979067470000e-03, 4.614268640986797e+05, -6.743535499947140e-01, -2.357134956349338e-04, -1.833436919229993e-04
13925, 3.575381261440000e-01, -8.061233107730000e-03, 4.604598066091501e+05, -6.780054915245622e-01, -2.363316395237759e-04, -1.820151902596571e-04
13926, 3.570033616230000e-01, -8.468279698780000e-03, 4.594097420042749e+05, -6.819708964576578e-01, -2.362035481155931e-04, -1.763431967408999e-04
13927, 3.564613316160000e-01, -8.865138852650001e-03, 4.582827868772493e+05, -6.862266664353681e-01, -2.371247716048210e-04, -1.697248266148682e-04
13928, 3.558461976570000e-01, -9.296533331520000e-03, 4.568802757256976e+05, -6.915230306907324e-01, -2.374266245686657e-04, -1.644634864807282e-04
13929, 3.552260407770000e-01, -9.720814742280001e-03, 4.554619862710758e+05, -6.968789792426625e-01, -2.183096037933495e-04, -1.500558345423277e-04
13930, 3.546076917590000e-01, -1.014782449270000e-02, 4.538590456674012e+05, -7.029322340117112e-01, -2.076781808505513e-04, -1.436270481828530e-04
13931, 3.539898935240000e-01, -1.057571524430000e-02, 4.521922565222165e+05, -7.092266028229812e-01, -1.997772638141630e-04, -1.368619373565146e-04
13932, 3.533677304930000e-01, -1.099728802960000e-02, 4.500061634105484e+05, -7.174820419349820e-01, -1.844962060479743e-04, -1.223568370889553e-04
13933, 3.527372983760000e-01, -1.140642923970000e-02, 4.474510344651671e+05, -7.271310872200706e-01, -1.670222576794452e-04, -1.055972447844760e-04
13934, 3.520973145560000e-01, -1.180048889960000e-02, 4.445513098790739e+05, -7.380814441075670e-01, -1.502344509681668e-04, -8.978961973110514e-05
13935, 3.514471404590000e-01, -1.217750929500000e-02, 4.411591205285201e+05, -7.508915172423321e-01, -1.335742596397481e-04, -7.556529327249460e-05
13936, 3.507890625570000e-01, -1.254058992090000e-02, 4.374242154376492e+05, -7.649958028293531e-01, -1.110729877133073e-04, -6.081562578467524e-05
13937, 3.501286596370000e-01, -1.289941511500000e-02, 4.330726015657998e+05, -7.814289927818973e-01, -8.719474413258736e-05, -4.778060389245001e-05
13938, 3.494708556470000e-01, -1.326293531960000e-02, 4.289112873082180e+05, -7.971435459708752e-01, -5.634882478958766e-05, -3.123873185490576e-05
13939, 3.488140545960000e-01, -1.362820749930000e-02, 4.236734336220865e+05, -8.169234821285041e-01, -3.368462023894258e-06, -1.847451532613148e-06
13940, 3.481530424730000e-01, -1.398569720640000e-02, 4.172451276328938e+05, -8.411989754292426e-01, 8.009819820969028e-05, 4.208919681089853e-05
13941, 3.474837268650000e-01, -1.432725475560000e-02, 4.095589685641392e+05, -8.702245543758037e-01, 1.716119343312864e-04, 8.447940895127612e-05
13942, 3.468049015920000e-01, -1.464934653390000e-02, 4.008995763319730e+05, -9.029253963198284e-01, 2.250853482911511e-04, 1.024087697256755e-04
13943, 3.461161592090000e-01, -1.494946727290000e-02, 3.917709278081442e+05, -9.373983113393624e-01, 2.436980607321687e-04, 1.026120803110872e-04
13944, 3.454202285960000e-01, -1.523238021190000e-02, 3.813381894365852e+05, -9.767959179363294e-01, 1.913319442912195e-04, 7.710486204133523e-05
13945, 3.447226668320000e-01, -1.551103077910000e-02, 3.647641548455941e+05, -1.039385170276873e+00, 1.740248828356680e-04, 7.046726743253007e-05
13946, 3.440278487490000e-01, -1.579619155570000e-02, 3.446309928134013e+05, -1.115414911371472e+00, 4.748360269448545e-04, 1.948981722259108e-04
13947, 3.433331504380000e-01, -1.608136283080000e-02, 3.145973405656090e+05, -1.228832307052968e+00, 1.162003560933697e-03, 4.641771318359735e-04
13948, 3.426332990050000e-01, -1.635326222410000e-02, 2.925610354392951e+05, -1.312048970722403e+00, 1.932521551777740e-03, 7.158326830924514e-04
13949, 3.419253266330000e-01, -1.660284021910000e-02, 2.962468615058337e+05, -1.298130024403361e+00, 2.105833944209547e-03, 6.997714869778044e-04
13950, 3.412089223530000e-01, -1.682658452500000e-02, 3.128304349861428e+05, -1.235504749937528e+00, 2.088448564054595e-03, 6.110804380119815e-04
13951, 3.404850258490000e-01, -1.702427249620000e-02, 3.290622200211965e+05, -1.174207949576760e+00, 1.941536010213885e-03, 5.125130397585731e-04
13952, 3.397579969020000e-01, -1.720958963510000e-02, 3.329362345847517e+05, -1.159578338798640e+00, 1.708376191987160e-03, 4.412735679403517e-04
13953, 3.390323310980000e-01, -1.739950354830000e-02, 3.259296642866387e+05, -1.186037556922194e+00, 1.759956884814250e-03, 4.664641178114310e-04
13954, 3.383080256020000e-01, -1.759389426730000e-02, 3.172744921258948e+05, -1.218722462425776e+00, 2.179383599225934e-03, 5.658313803951638e-04
13955, 3.375808366520000e-01, -1.777635373030000e-02, 3.215686557442388e+05, -1.202506224380382e+00, 2.339471378931895e-03, 5.435917897119906e-04
13956, 3.368479090690000e-01, -1.793316208930000e-02, 3.427114706724244e+05, -1.122663686857929e+00, 2.446820035700173e-03, 4.711939928839330e-04
13957, 3.361093725400000e-01, -1.805971950310000e-02, 3.723032752826202e+05, -1.010914859751803e+00, 2.351517585252514e-03, 3.512984196032810e-04
13958, 3.353662928290000e-01, -1.815450402050000e-02, 4.043474228449595e+05, -8.899051426062229e-01, 2.179573477742855e-03, 2.507448626040427e-04
13959, 3.346212788690000e-01, -1.823091439370000e-02, 4.281856162690900e+05, -7.998839292815808e-01, 1.795912713496522e-03, 1.873781459525925e-04
13960, 3.338767717720000e-01, -1.830991452120000e-02, 4.372493719360059e+05, -7.656560719982373e-01, 1.669383053406868e-03, 1.837096850549677e-04
13961, 3.331331346140000e-01, -1.839467939170000e-02, 4.352513582364293e+05, -7.732012585933372e-01, 1.827989153987569e-03, 1.876216822399525e-04
13962, 3.323880749980000e-01, -1.846271181350000e-02, 4.384385029070061e+05, -7.611655046592297e-01, 1.965164777906166e-03, 1.372596606240077e-04
13963, 3.316410682510000e-01, -1.849889483710000e-02, 4.536779913461031e+05, -7.036159573707313e-01, 2.068133375322696e-03, 5.329258645397229e-05
13964, 3.308934582970000e-01, -1.850122576560000e-02, 4.775410874573934e+05, -6.135007029384735e-01, 1.973836236078102e-03, -2.487741287122013e-05
13965, 3.301463683280000e-01, -1.848005625950000e-02, 5.003167627787828e+05, -5.274919232360592e-01, 1.693960036206177e-03, -4.664671304894219e-05
13966, 3.293995334950000e-01, -1.846008743880000e-02, 5.121600153700368e+05, -4.827677300471712e-01, 1.570055751515899e-03, -3.704517906794580e-05
13967, 3.286528798210000e-01, -1.844481767060000e-02, 5.166593438216149e+05, -4.657767190611143e-01, 1.646541365589445e-03, -5.453251529548734e-05
13968, 3.279072074900000e-01, -1.841066244870000e-02, 5.243796251102980e+05, -4.366222828817655e-01, 1.726444521074879e-03, -1.182346667352774e-04
13969, 3.271641741870000e-01, -1.834286442950000e-02, 5.394467280216253e+05, -3.797237226078172e-01, 1.748966764400988e-03, -2.023488781211996e-04
13970, 3.264256125830000e-01, -1.823924748910000e-02, 5.598962705630771e+05, -3.024992199468099e-01, 1.669821021905498e-03, -2.616814847476569e-04
13971, 3.256910281760000e-01, -1.811200433710000e-02, 5.786957226984082e+05, -2.315060259177717e-01, 1.396504680704388e-03, -2.393450342259077e-04
13972, 3.249563382720000e-01, -1.798743056710000e-02, 5.896469214797518e+05, -1.901505345801618e-01, 1.304090921033258e-03, -2.168777305451904e-04
13973, 3.242212165300000e-01, -1.786756630830000e-02, 5.964165146605518e+05, -1.645862235181937e-01, 1.342034195772779e-03, -2.370132975763878e-04
13974, 3.234899170930000e-01, -1.772844959600000e-02, 6.046487211490012e+05, -1.334985817978676e-01, 1.363745646343002e-03, -2.934992434099367e-04
13975, 3.227665202320000e-01, -1.755449307210000e-02, 6.166308223942829e+05, -8.825004835879001e-02, 1.354302631725833e-03, -3.634083725372564e-04
13976, 3.220535909760000e-01, -1.734303135610000e-02, 6.328299015448168e+05, -2.707675666140700e-02, 1.299041749974753e-03, -4.150002885889076e-04
13977, 3.213504158080000e-01, -1.710209518370000e-02, 6.465230931188025e+05, 2.463344208751196e-02, 1.111529612578345e-03, -3.843524731651211e-04
13978, 3.206489719650000e-01, -1.685733238360000e-02, 6.562296680664055e+05, 6.128880595939319e-02, 9.305441584402748e-04, -3.179434690448993e-04
13979, 3.199447906320000e-01, -1.662182851330000e-02, 6.627635669777300e+05, 8.596305443422070e-02, 9.730893602422413e-04, -3.352685119834073e-04
13980, 3.192454277440000e-01, -1.637375481950000e-02, 6.694317252020939e+05, 1.111443122299686e-01, 9.197495356729792e-04, -3.515614392201416e-04
13981, 3.185593454560000e-01, -1.609226140710000e-02, 6.774142653687092e+05, 1.412891280902169e-01, 8.678440163364551e-04, -3.843865479192911e-04
13840, 3.937057988320000e-01, 3.630534467970000e-02, 4.783497064536287e+05, -6.104470796263660e-01, -2.451024326859325e-04, -3.690569898957510e-04
13841, 3.933294154960000e-01, 3.574592920120000e-02, 4.776848891331975e+05, -6.129576583753357e-01, -2.530142363489173e-04, -3.759043934174793e-04
13842, 3.929527074020000e-01, 3.518647334160000e-02, 4.770888952167290e+05, -6.152083362912339e-01, -2.601595313715400e-04, -3.867750195516982e-04
13843, 3.925764294700000e-01, 3.462647690440000e-02, 4.764363995373351e+05, -6.176723842877849e-01, -2.761617443929034e-04, -4.056430666568550e-04
13844, 3.921932516900000e-01, 3.407093887580000e-02, 4.758353001800692e+05, -6.199423421032528e-01, -2.813865742219807e-04, -4.048752257062460e-04
13845, 3.918060211060000e-01, 3.351796893410000e-02, 4.754727175207923e+05, -6.213115788712344e-01, -2.755606919342106e-04, -3.956815719354205e-04
13846, 3.914215511320000e-01, 3.296284291440000e-02, 4.751605778048105e+05, -6.224903257443530e-01, -2.749817099685652e-04, -3.975522055347185e-04
13847, 3.910376465020000e-01, 3.240709862010000e-02, 4.748136515006118e+05, -6.238004387333093e-01, -2.763208196097561e-04, -3.995628173154748e-04
13848, 3.906530644390000e-01, 3.185160305720000e-02, 4.745341128764186e+05, -6.248560726764210e-01, -2.721695267230211e-04, -3.934813862856030e-04
13849, 3.902688536000000e-01, 3.129563805180000e-02, 4.743103632627628e+05, -6.257010281369226e-01, -2.681987985125482e-04, -3.892427378563949e-04
13850, 3.898860872510000e-01, 3.073847241610000e-02, 4.741369494143003e+05, -6.263558984439185e-01, -2.646005414192475e-04, -3.863442475934643e-04
13851, 3.895048254920000e-01, 3.018007773230000e-02, 4.739733740043808e+05, -6.269736154247750e-01, -2.612409434812478e-04, -3.831740913487605e-04
13852, 3.891242374960000e-01, 2.962103238650000e-02, 4.737800444146562e+05, -6.277036944172943e-01, -2.591207525001777e-04, -3.806707669176793e-04
13853, 3.887436301510000e-01, 2.906181602830000e-02, 4.736578114971990e+05, -6.281652879341322e-01, -2.550053682694252e-04, -3.746041988846195e-04
13854, 3.883628452530000e-01, 2.850254326150000e-02, 4.735616451684805e+05, -6.285284450508729e-01, -2.499647656377303e-04, -3.670373478001467e-04
13855, 3.879818462970000e-01, 2.794324587840000e-02, 4.734974301372996e+05, -6.287709430840808e-01, -2.440801984604085e-04, -3.583513094362351e-04
13856, 3.876008401230000e-01, 2.738378992610000e-02, 4.734558131572022e+05, -6.289281031077715e-01, -2.375844691248094e-04, -3.491628943448495e-04
13857, 3.872202120950000e-01, 2.682392017760000e-02, 4.734283272149853e+05, -6.290318994745393e-01, -2.319124154202931e-04, -3.414398764037388e-04
13858, 3.868399989250000e-01, 2.626361908860000e-02, 4.734036742733136e+05, -6.291249974573363e-01, -2.280160033621882e-04, -3.359028263669086e-04
13859, 3.864595445080000e-01, 2.570333921560000e-02, 4.733874376423599e+05, -6.291863125575516e-01, -2.246416664758256e-04, -3.303301617755234e-04
13860, 3.860782543350000e-01, 2.514349200980000e-02, 4.733920352761931e+05, -6.291689503116500e-01, -2.193197309973319e-04, -3.216818090804636e-04
13861, 3.856963463180000e-01, 2.458393708370000e-02, 4.734149802512972e+05, -6.290823021977672e-01, -2.129002994696075e-04, -3.118913534535630e-04
13862, 3.853143132350000e-01, 2.402434551620000e-02, 4.734459332845100e+05, -6.289654129035023e-01, -2.070693647056153e-04, -3.033977783240100e-04
13863, 3.849323782210000e-01, 2.346457196820000e-02, 4.734757739927868e+05, -6.288527241305842e-01, -2.020943746920751e-04, -2.962593122089540e-04
13864, 3.845505067760000e-01, 2.290464697660000e-02, 4.735013751290215e+05, -6.287560454391528e-01, -1.972029869884242e-04, -2.891884708844726e-04
13865, 3.841686540660000e-01, 2.234460809780000e-02, 4.735218860564759e+05, -6.286785891259581e-01, -1.921938575491980e-04, -2.818816985755637e-04
13866, 3.837867636280000e-01, 2.178450079410000e-02, 4.735342713224165e+05, -6.286318181040318e-01, -1.884515512288857e-04, -2.761910893381942e-04
13867, 3.834044454700000e-01, 2.122459818950000e-02, 4.735358809583744e+05, -6.286257395653037e-01, -1.864513228907847e-04, -2.724523544240132e-04
13868, 3.830209346180000e-01, 2.066543167930000e-02, 4.735303661652444e+05, -6.286465653200057e-01, -1.842752814146394e-04, -2.676787846803945e-04
13869, 3.826354488620000e-01, 2.010755158470000e-02, 4.735266813058268e+05, -6.286604806159263e-01, -1.819825038667465e-04, -2.620064054040823e-04
13870, 3.822472303530000e-01, 1.955150331250000e-02, 4.735376309051284e+05, -6.286191311647740e-01, -1.796857358852440e-04, -2.560474218087880e-04
13871, 3.818563059780000e-01, 1.899729357960000e-02, 4.735679941086603e+05, -6.285044692701524e-01, -1.784155517791304e-04, -2.521518649084245e-04
13872, 3.814637320640000e-01, 1.844419762780000e-02, 4.735818180428260e+05, -6.284522653424311e-01, -1.730732219509748e-04, -2.436057250823608e-04
13873, 3.810706298140000e-01, 1.789143093110000e-02, 4.736213177736762e+05, -6.283031007797536e-01, -1.674163685035793e-04, -2.356837067239930e-04
13874, 3.806781048620000e-01, 1.733821538290000e-02, 4.736283365827333e+05, -6.282765953438690e-01, -1.645707923416669e-04, -2.323272223389188e-04
13875, 3.802864310600000e-01, 1.678436499500000e-02, 4.736051060647385e+05, -6.283643217658691e-01, -1.643060343003296e-04, -2.322666866287858e-04
13876, 3.798945838700000e-01, 1.623061257640000e-02, 4.735582178067583e+05, -6.285413879469743e-01, -1.641475079960068e-04, -2.313939579751996e-04
13877, 3.795014289950000e-01, 1.567777046270000e-02, 4.734984052271660e+05, -6.287672608095349e-01, -1.641703803386286e-04, -2.298375879141607e-04
13878, 3.791059729610000e-01, 1.512656184110000e-02, 4.734345510049734e+05, -6.290083963039661e-01, -1.643441733907136e-04, -2.277307339877554e-04
13879, 3.787074523420000e-01, 1.457756178340000e-02, 4.733619878084136e+05, -6.292824198795284e-01, -1.644230282683126e-04, -2.248678936985744e-04
13880, 3.783051448330000e-01, 1.403133487530000e-02, 4.733046947146297e+05, -6.294987782975421e-01, -1.641748921406649e-04, -2.213889874852488e-04
13881, 3.778992848020000e-01, 1.348775206240000e-02, 4.732504545614818e+05, -6.297036077621924e-01, -1.644543502858271e-04, -2.195452629990170e-04
13882, 3.774917412630000e-01, 1.294544751270000e-02, 4.732381554535461e+05, -6.297500534218731e-01, -1.606125097307196e-04, -2.138503519007345e-04
13883, 3.770845234420000e-01, 1.240292371470000e-02, 4.731864554023712e+05, -6.299452905882517e-01, -1.586799284435719e-04, -2.119292289749271e-04
13884, 3.766786135180000e-01, 1.185945297170000e-02, 4.731104394464330e+05, -6.302323529701963e-01, -1.600026827768370e-04, -2.143874948675175e-04
13885, 3.762731133760000e-01, 1.131571587330000e-02, 4.730123556217041e+05, -6.306027512110578e-01, -1.639265983351472e-04, -2.195093993691882e-04
13886, 3.758669228510000e-01, 1.077254131370000e-02, 4.728855500810195e+05, -6.310816125251524e-01, -1.655687732057075e-04, -2.206356930066417e-04
13887, 3.754589456140000e-01, 1.023076208090000e-02, 4.727414501099693e+05, -6.316257835536856e-01, -1.679124808480326e-04, -2.217512421965768e-04
13888, 3.750481204460000e-01, 9.691201502000001e-03, 4.725885716603234e+05, -6.322031051352104e-01, -1.705050919813178e-04, -2.223192961877553e-04
13889, 3.746335708900000e-01, 9.154567079340000e-03, 4.724308284219266e+05, -6.327987978314472e-01, -1.731718105149110e-04, -2.222086748743546e-04
13890, 3.742145039730000e-01, 8.621530801740000e-03, 4.722712836712291e+05, -6.334012936574450e-01, -1.757577162127370e-04, -2.212592013375522e-04
13891, 3.737901427200000e-01, 8.092785854020000e-03, 4.721151253008627e+05, -6.339910013471628e-01, -1.778542618276387e-04, -2.190040055908984e-04
13892, 3.733597591190000e-01, 7.569025537820000e-03, 4.719794321183680e+05, -6.345034254520736e-01, -1.795352805108377e-04, -2.161225913743812e-04
13893, 3.729238508540000e-01, 7.049953256250000e-03, 4.718508270985956e+05, -6.349890822178178e-01, -1.801456757157605e-04, -2.130511013785245e-04
13894, 3.724845037860000e-01, 6.533895985350000e-03, 4.717770879380064e+05, -6.352675466378215e-01, -1.808037752354283e-04, -2.118155846531622e-04
13895, 3.720438785080000e-01, 6.019046370020000e-03, 4.716866482577185e+05, -6.356090779614144e-01, -1.760375026234325e-04, -2.060165720328165e-04
13896, 3.716041190920000e-01, 5.503582364530000e-03, 4.715823737527619e+05, -6.360028543390117e-01, -1.753371105062569e-04, -2.063680697534843e-04
13897, 3.711665204510000e-01, 4.986414497720000e-03, 4.714475986728420e+05, -6.365118113729803e-01, -1.811147698268612e-04, -2.137918514340103e-04
13898, 3.707283825410000e-01, 4.469843709280000e-03, 4.712600491831856e+05, -6.372200627205927e-01, -1.843923580260166e-04, -2.155937747747947e-04
13899, 3.702860765670000e-01, 3.956988861750000e-03, 4.710670654802169e+05, -6.379488355258145e-01, -1.859375264467619e-04, -2.130819041563492e-04
13900, 3.698379257390000e-01, 3.449392192230000e-03, 4.708899349373988e+05, -6.386177413484008e-01, -1.864642258613346e-04, -2.084978248438341e-04
13901, 3.693834077370000e-01, 2.947655909330000e-03, 4.707730473616676e+05, -6.390591490172912e-01, -1.875221833643269e-04, -2.052562203701440e-04
13902, 3.689247572460000e-01, 2.449865042580000e-03, 4.706942925337292e+05, -6.393565543214619e-01, -1.812636373114557e-04, -1.968317060278808e-04
13903, 3.684664489520000e-01, 1.951942898790000e-03, 4.705964091902596e+05, -6.397261954761683e-01, -1.781135988223277e-04, -1.940079955504120e-04
13904, 3.680095152630000e-01, 1.452949233010000e-03, 4.704504610066135e+05, -6.402773459908313e-01, -1.847660002798818e-04, -2.006638048429892e-04
13905, 3.675499479210000e-01, 9.565834509240000e-04, 4.702546508709448e+05, -6.410167923775828e-01, -1.860605619982935e-04, -1.985194058068778e-04
13906, 3.670844737020000e-01, 4.659657526630000e-04, 4.700402658334235e+05, -6.418263839793015e-01, -1.886762718478175e-04, -1.960479740860059e-04
13907, 3.666121578410000e-01, -1.784668542210000e-05, 4.698395351420149e+05, -6.425844120760869e-01, -1.905330665557479e-04, -1.926025250651423e-04
13908, 3.661335882280000e-01, -4.952476821010000e-04, 4.696534435359009e+05, -6.432871579542604e-01, -1.920953340646822e-04, -1.908517432534772e-04
13909, 3.656532074600000e-01, -9.705889932900000e-04, 4.694717763149731e+05, -6.439731958329817e-01, -1.919850511726167e-04, -1.905943597645342e-04
13910, 3.651745105650000e-01, -1.447378027810000e-03, 4.692031694190889e+05, -6.449875478119529e-01, -2.062326094591873e-04, -2.040345531884587e-04
13911, 3.646927516880000e-01, -1.920808092060000e-03, 4.688241598083626e+05, -6.464188183957691e-01, -2.101645127257802e-04, -2.034379691708119e-04
13912, 3.642040415370000e-01, -2.386786140240000e-03, 4.684132208284570e+05, -6.479706652540986e-01, -2.152868350108886e-04, -2.027648991950869e-04
13913, 3.637097836570000e-01, -2.846602805460000e-03, 4.680826592062186e+05, -6.492189795782181e-01, -2.170215400033277e-04, -2.020995002230117e-04
13914, 3.632161257070000e-01, -3.306774522510000e-03, 4.677036392342658e+05, -6.506502892895872e-01, -2.248939200189831e-04, -2.086961279524533e-04
13915, 3.627205565220000e-01, -3.764581702900000e-03, 4.672059726095159e+05, -6.525296495495729e-01, -2.279456101651828e-04, -2.073181379975281e-04
13916, 3.622180927240000e-01, -4.214492550270000e-03, 4.666937642846188e+05, -6.544639242683756e-01, -2.321417662575518e-04, -2.048767515075171e-04
